檔案名稱,分類,財產編號,登錄號分號,財產名稱,原始價值,數量,帳面價值,使用年限,購置日期
N04海工_113學年度財務報告.pdf,代管財產,314010103,005916,個人電腦 accer,"$ 17,500",1,"$ 1,980",4,110/05/06
N04海工_113學年度財務報告.pdf,代管財產,314010103,005917,個人電腦 accer,"17,500",1,"1,980",4,110/05/06
N04海工_113學年度財務報告.pdf,代管財產,501010603,000668,冷(暖)氣機,"46,533",1,"8,654",9,105/12/12
N04海工_113學年度財務報告.pdf,代管財產,501010603,000669,冷(暖)氣機,"46,533",1,"8,654",9,105/12/12
N04海工_113學年度財務報告.pdf,代管財產,501010603,000670,冷(暖)氣機,"46,533",1,"8,654",9,105/12/12
N04海工_113學年度財務報告.pdf,代管財產,501010603,000671,冷(暖)氣機,"27,920",1,"5,193",9,105/12/12
N04海工_113學年度財務報告.pdf,代管財產,501010603,000672,冷(暖)氣機,"27,920",1,"5,193",9,105/12/12
N04海工_113學年度財務報告.pdf,代管財產,501030803,000002,兒童輔導教具,"189,137",1,"1,891",5,105/12/15
N04海工_113學年度財務報告.pdf,代管財產,502020118,000016,監視機,"18,500",1,185,5,106/08/24
N04海工_113學年度財務報告.pdf,代管財產,201030802,1120800009,調色教學版,"13,000",1,"9,568",5,112/8/8
N04海工_113學年度財務報告.pdf,代管財產,201030771,1120800010,體育訓練墊,"28,000",1,"20,608",5,112/8/8
N04海工_113學年度財務報告.pdf,代管財產,6010142,000140,液晶螢幕,"3,600",1,"3,600",4,106/08/24
N04海工_113學年度財務報告.pdf,代管財產,6010605,000024,對講機,"3,500",1,"3,500",5,110/05/26
N04海工_113學年度財務報告.pdf,代管財產,6011428,000261,4TB儲存硬碟,"4,700",1,"4,700",5,110/10/21
N04海工_113學年度財務報告.pdf,代管財產,6080501,000057,彩色攝影機,"2,500",1,"2,500",5,106/08/24
N04海工_113學年度財務報告.pdf,代管財產,6080501,000058,彩色攝影機,"2,500",1,"2,500",5,106/08/24
N04海工_113學年度財務報告.pdf,代管財產,6080501,000059,彩色攝影機,"2,500",1,"2,500",5,106/08/24
N04海工_113學年度財務報告.pdf,代管財產,6080501,000060,彩色攝影機,"2,500",1,"2,500",5,106/08/24
N04海工_113學年度財務報告.pdf,代管財產,6080501,000061,彩色攝影機,"2,500",1,"2,500",5,106/08/24
N04海工_113學年度財務報告.pdf,代管財產,6080501,000062,彩色攝影機,"2,500",1,"2,500",5,106/08/24
N04海工_113學年度財務報告.pdf,代管財產,6080501,000063,彩色攝影機,"2,500",1,"2,500",5,106/08/24
N04海工_113學年度財務報告.pdf,代管財產,6080501,000064,彩色攝影機,"2,500",1,"2,500",5,106/08/24
N04海工_113學年度財務報告.pdf,代管財產,6080501,000065,彩色攝影機,"2,500",1,"2,500",5,106/08/24
N04海工_113學年度財務報告.pdf,代管財產,6080501,000066,彩色攝影機,"2,500",1,"2,500",5,106/08/24
N04海工_113學年度財務報告.pdf,代管財產,6080501,000067,彩色攝影機,"2,500",1,"2,500",5,106/08/24
N04海工_113學年度財務報告.pdf,代管財產,6080501,000172,AHD合1攝影機,"2,300",1,"2,300",5,110/06/3
N04海工_113學年度財務報告.pdf,代管財產,6080501,000173,AHD合1攝影機,"2,300",1,"2,300",5,110/06/3
N04海工_113學年度財務報告.pdf,代管財產,6080501,000174,AHD合1攝影機,"2,300",1,"2,300",5,110/06/3
N04海工_113學年度財務報告.pdf,代管財產,6080501,000175,AHD合1攝影機,"2,300",1,"2,300",5,110/06/3
N04海工_113學年度財務報告.pdf,代管財產,6080501,000186,超廣角彩色攝影機,"3,600",1,"3,600",5,110/12/21
N04海工_113學年度財務報告.pdf,代管財產,6080501,000187,室外型槍型-攝影機,"2,700",1,"2,700",5,110/12/21
N04海工_113學年度財務報告.pdf,2.購置財產,04607-0206~08,,32格工作櫃,"30,000",3,,5,105/9/19
N04海工_113學年度財務報告.pdf,2.購置財產,04607-0309,,遊戲器材,"120,000",1,,5,105/9/30
N04海工_113學年度財務報告.pdf,2.購置財產,04607-0601,,百葉棉被櫃,"12,500",1,,5,106/3/25
N04海工_113學年度財務報告.pdf,2.購置財產,04607-0418,,高溫消毒櫃四層,"20,000",1,,5,106/4/18
N04海工_113學年度財務報告.pdf,2.購置財產,04607-0914,,不銹鋼冷凍櫃,"30,818",1,,5,106/9/15
N04海工_113學年度財務報告.pdf,2.購置財產,04607-0822,,投影機,"10,395",1,,5,108/8/22
N04海工_113學年度財務報告.pdf,2.購置財產,04607-0708,,無限擴音機,"31,500",1,,8,109/7/20
N04海工_113學年度財務報告.pdf,2.購置財產,04607-0601,,ASUS 筆電,"28,000",1,,3,110/6/1
N04海工_113學年度財務報告.pdf,2.購置財產,04607-0716,,影印機,"39,900",1,,5,113/7/16
N04海工_113學年度財務報告.pdf,2.購置財產,04607-0726,,IPAD,"14,590",1,,3,113/7/26
N04海工_113學年度財務報告.pdf,2.購置財產,04607-0502,,IPAD,"19,900",1,,3,114/5/2
N04海工_113學年度財務報告.pdf,2.購置財產,04607-0717,,空氣清淨機,"14,900",1,,3,114/7/17
